4713,-1,-1,0
4711,-1,-2,0
4713,0,0,0
4710,-1,-3,0
4710,0,-1,1
4711,-4,-1,2
4707,-1,0,0
4709,1,-1,1
4708,0,0,3
4708,-2,-2,2
4711,-2,-2,1
4706,-1,-2,0
4708,1,-1,-3
4710,-2,0,-3
4709,-1,-1,2
4713,-4,0,0
4710,1,-4,0
4715,0,-2,-2
4707,-2,-2,-1
4711,-2,-1,-2
4695,-4,-2,-2
4708,0,0,-2
4709,-3,-2,-1
4709,-2,-3,2
4710,-4,-2,-2
4710,-1,-2,-3
4710,1,-1,-4
4713,-1,-3,1
4711,1,1,0
4712,-1,-2,-1
4711,-1,-1,1
4716,-2,-5,1
4710,-1,-2,-1
4710,0,-1,-1
4705,-1,0,0
4712,1,-1,0
4710,-1,-2,0
4713,1,-2,0
4710,-1,-2,0
4709,-1,-2,0
4711,-3,0,0
4708,-1,0,0
4711,-2,1,1
4711,-2,-2,2
4713,-1,-2,0
4711,-1,-1,1
4709,-2,0,-2
4710,1,2,2
4712,0,0,3
4715,1,-2,-1
4710,1,-1,-1
4712,2,-1,-2
4715,0,-3,0
4710,-1,-3,-1
4713,3,-1,-5
4708,1,-3,1
4712,1,-2,-1
4710,-3,0,2
4713,-1,0,0
4716,-1,-3,2
4716,2,0,2
4717,0,-2,-2
4713,-2,-2,-2
4716,0,-2,0
4719,-3,-2,0
4719,2,-2,1
4715,-1,-1,-1
4721,1,-1,0
4717,-2,1,0
4716,-2,0,-1
4712,-1,-3,-1
4710,-1,0,-1
4708,-1,1,0
4709,-1,-5,1
4710,1,-5,0
4713,-2,-1,2
4710,2,-1,-1
4711,-4,-1,0
4709,0,0,1
4705,0,-2,0
4709,-2,-1,0
4710,-1,-1,-1
4709,0,0,1
4711,-1,0,0
4711,1,-3,-1
4707,0,-3,-2
4709,0,-1,2
4708,2,-1,-1
4712,-2,-2,0
4710,-3,-5,-5
4709,-1,-4,1
4715,0,0,1
4713,-1,0,1
4711,-2,-3,1
4711,-2,0,-2
4718,-2,-2,-1
4712,-1,-1,-2
4717,1,-3,0
4713,-1,-5,-1
4710,-1,0,-3
4717,-2,-1,1
4713,0,-4,3
4712,1,0,1
4713,0,0,-1
4713,1,-3,0
4713,-1,-1,-4
4712,2,2,-1
4711,1,-3,-3
4712,-1,-2,-2
4712,-1,-2,-2
4709,-2,-3,-1
4711,-3,-5,-1
4712,2,-3,-1
4712,0,-1,0
4708,0,2,-1
4710,-4,0,0
4711,-2,-2,0
4713,0,-3,0
4711,2,-2,-2
4711,-1,-1,2
4709,2,-2,1
4711,0,-1,-1
4712,-3,-2,0
4715,0,-2,1
4712,0,0,-3
4711,-1,-1,0
4712,-4,-3,1
4713,-2,0,0
4710,2,1,2
4713,0,2,-3
4711,2,4,2
4713,-1,-3,-1
4715,1,-1,2
4715,-1,-2,-1
4712,-2,-1,1
4713,0,-1,0
4713,1,1,0
4715,-1,-1,-1
4713,0,-1,-5
4713,0,1,2
4712,-2,2,-1
4712,-3,-1,2
4711,-2,-5,1
4712,-1,-2,-1
4711,4,1,0
4711,1,-2,1
4710,-2,-1,-1
4713,-1,-1,1
4710,2,0,1
4709,1,0,1
4710,-1,0,-1
4709,0,0,3
4709,2,-2,-1
4708,1,-2,0
4711,0,-2,-1
4711,-2,-5,-1
4708,-1,0,-1
4709,2,-3,-1
4711,-1,-2,0
4712,-2,0,0
4713,-1,-4,-1
4713,-1,-1,0
4715,-1,4,1
4719,0,-3,-2
4717,2,0,1
4719,-3,-2,2
4716,1,-2,1
4713,0,0,-3
4712,1,-1,-3
4712,0,-2,-1
4713,-4,-2,-2
4715,0,-1,0
4715,-1,-2,-2
4716,0,-2,1
4717,-2,-2,-3
4713,0,-3,1
4711,0,-2,0
4711,-1,-2,1
4711,0,0,2
4713,0,-3,0
4712,0,-3,-1
4712,0,-3,0
4712,0,2,-1
4707,-1,1,2
4715,-2,1,-1
4712,2,-2,2
4710,2,-2,-1
4709,1,1,1
4710,1,-2,2
4711,-4,2,1
4713,0,-1,-1
4712,0,1,1
4718,-1,1,1
4712,0,0,-2
4709,-1,-1,0
4710,-2,-4,1
4713,2,-2,-1
4710,1,2,-3
4711,3,0,2
4713,1,2,-1
4715,-3,1,-2
4712,1,-3,-1
4713,-5,-1,0
4715,0,-1,1
4713,0,-3,-3
4711,1,1,1
4708,0,-1,-3
4711,-1,-2,0
4710,-2,-2,3
4718,4,-1,-1
4715,-3,3,0
4712,-1,0,1
4713,1,-1,2
4709,-1,0,2
4709,1,0,2
4707,-1,1,0
4712,4,-3,0
4710,-1,-5,2
4715,-1,-3,0
4718,-2,-2,1
4713,-1,-2,-1
4715,-3,-1,-2
4713,-1,-2,-1
4713,1,0,1
4713,1,-1,-1
4711,1,-2,-2
4713,1,-1,2
4716,0,1,1
4713,0,-2,0
4712,0,0,1
4715,0,0,1
4709,1,-1,-1
4712,1,-1,-4
4709,-1,-3,0
4713,0,-2,0
4711,-1,1,-1
4713,0,-3,-2
4713,2,-1,0
4717,-3,-2,-3
4717,2,-3,-2
4710,-1,-1,-3
4715,-1,0,2
4715,2,-2,1
4716,0,0,0
4717,-1,-2,0
4717,2,-1,-1
4715,0,-3,1
4712,1,0,2
4712,-3,-2,1
4713,-2,-4,-1
4709,-1,-1,0
4711,-1,-1,-1
4713,0,0,0
4711,1,0,-2
4711,1,-4,-2
4712,-1,1,1
4715,0,-1,-1
4707,-1,-1,0
4712,0,-1,-1
4709,-3,-2,0
4708,-1,-1,0
4715,1,0,1
4709,1,-2,-1
4710,0,2,0
4709,0,-1,-1
4711,1,0,-1
4713,-1,-4,-1
4709,1,-4,0
4708,-2,-5,-2
4713,0,0,2
4715,-3,-3,0
4713,-1,-3,-2
4715,0,-1,0
4716,-1,-4,1
4716,-1,0,2
4716,-1,-1,0
4717,-1,-3,3
4719,-2,-2,0
4715,1,1,0
4715,1,0,0
4713,2,0,2
4716,0,-3,-1
4717,3,1,1
4713,0,0,0
4715,-1,-2,0
4715,0,-3,-1
4713,0,0,-1
4713,2,0,-3
4711,-2,-2,1
4715,-1,-1,-3
4712,0,0,0
4712,1,-1,0
4712,-1,2,0
4712,1,1,-3
4712,1,-1,4
4711,-1,-2,-1
4713,-2,-3,-3
4712,0,0,-1
4710,0,-4,0
4711,-1,-1,-1
4711,1,-2,-1
4711,-1,-3,0
4711,-1,-2,0
4712,0,0,0
4716,-1,-2,-4
4715,-2,-3,1
4716,-1,-1,-4
4713,3,-2,2
4713,0,0,-1
4715,-2,-1,0
4712,0,-4,-1
4715,1,-1,0
4716,-1,0,1
4716,-2,-4,0
4712,0,-7,-3
4716,-1,-2,0
4715,-1,-1,0
4713,-1,1,-2
4713,-1,0,1
4716,-2,-2,0
4715,0,-1,0
4716,-2,0,-1
4716,0,1,1
4716,2,-2,0
4713,3,-3,-1
4715,-1,2,-1
4713,-3,-3,2
4715,-2,-1,3
4711,1,-1,1
4715,0,-2,-2
4713,-1,-2,-1
4712,-1,-1,1
4713,0,-1,-1
4716,0,0,-1
4717,-4,0,1
4716,1,0,-2
4716,-1,-2,-1
4716,-1,-3,-1
4710,-1,-3,-2
4712,-2,-3,0
4712,2,-2,-2
4713,-2,1,-1
4716,-1,-2,2
4712,-4,-2,1
4715,0,-2,1
4716,1,-2,0
4708,2,-4,0
4713,-1,-3,0
4715,-1,-4,1
4717,1,0,2
4715,2,-3,-1
4715,-2,-3,-2
4715,1,2,0
4716,-2,-2,-1
4713,0,-3,0
4713,-2,-2,-1
4713,-3,0,-2
4711,0,0,1
4712,-2,-2,2
4715,0,-2,0
4712,1,-3,-2
4713,0,2,1
4712,-2,-1,0
4711,-2,-2,1
4712,-2,-2,0
4713,1,-3,1
4710,0,1,3
4715,0,-4,-1
4713,2,1,-3
4717,3,0,0
4712,-1,-3,3
4713,2,-1,3
4715,-2,-1,-3
4712,-1,3,-1
4710,0,-1,-1
4715,-2,-5,1
4716,-3,-3,1
4718,-1,0,1
4717,1,-1,-2
4719,-3,1,-2
4713,-2,0,2
4715,-4,0,-3
4717,-3,-2,-1
4720,-1,-5,-1
4715,-3,-1,1
4713,2,-3,-1
4716,-1,-4,1
4719,0,0,0
4716,2,-2,-1
4717,1,-2,0
4715,0,-1,3
4711,-2,-2,0
4716,-2,-3,-1
4716,-2,0,-3
4710,-1,1,-2
4712,-2,-1,-3
4710,-2,-2,0
4716,-2,-3,-1
4712,1,-1,-2
4712,-1,0,-2
4710,0,-1,-1
4710,-2,-1,-1
4711,0,-1,0
4711,-1,-2,1
4709,0,-2,2
4711,-2,-1,0
4713,-1,-5,2
4710,-2,0,-1
4716,2,-2,-3
4712,1,0,1
4708,-2,0,1
4710,-1,-1,1
4715,2,-2,-1
4710,0,-3,-1
4715,1,-1,1
4715,-2,-3,0
4715,0,-1,-1
4718,0,-2,2
4716,-1,-4,1
4718,1,-4,1
4717,0,-1,0
4716,1,-3,-1
4716,1,-2,-2
4715,-1,-3,-1
4715,0,-4,-1
4716,-2,0,-4
4713,1,1,-3
4715,1,1,1
4713,0,-2,1
4713,-1,-3,1
4718,-1,-2,-3
4717,-1,2,0
4716,1,0,-1
4716,-1,-3,-2
4718,1,-2,1
4713,1,-1,-1
4715,-3,0,0
4713,0,1,0
4713,-2,-1,-1
4712,-3,-3,0
4713,-2,-4,1
4711,-2,1,-1
4711,-2,0,-1
4712,0,-3,-1
4710,-2,0,-4
4713,-1,-2,-2
4715,2,-1,-1
4715,1,0,1
4711,-1,0,-3
4716,-1,-1,-1
4713,1,-3,-2
4712,0,2,0
4713,0,-2,2
4710,0,-1,1
4712,1,-5,2
4712,-1,-2,-1
4713,1,-2,-1
4712,0,1,0
4709,0,-2,-3
4713,1,0,2
4711,1,-1,-1
4719,-3,-1,1
4713,-2,0,1
4715,1,-2,0
4715,-2,-2,-3
4715,3,-1,1
4715,-2,-4,-1
4713,1,0,2
4711,-2,-1,3
4713,-2,-3,1
4716,-1,-1,1
4713,-1,1,3
4717,-1,-1,3
4716,-1,-2,-3
4711,-2,0,-4
4712,0,1,2
4712,1,-2,0
4713,-1,-2,0
4717,0,-1,-1
4713,3,-1,1
4712,3,2,-3
4713,0,3,3
4716,-1,-1,1
4717,0,0,-2
4718,0,-2,2
4716,-1,0,0
4713,-2,-2,1
4717,0,0,2
4716,-2,-2,0
4716,1,-1,0
4717,-1,0,0
4712,-3,0,3
4717,-1,-3,-2
4716,0,0,2
4715,-2,-1,-1
4712,0,1,1
4713,-1,-1,2
4711,0,-2,0
4716,-1,-1,-1
4716,-1,0,1
4716,0,2,2
4713,1,-1,2
4713,2,0,0
4716,-1,-1,0
4713,2,-4,1
4716,1,0,0
4713,0,1,-1
4711,1,-1,-1
4718,0,-1,1
4713,1,-1,-1
4715,1,-2,-2
4712,-1,-1,2
4716,-1,-2,-1
4712,1,-2,1
4712,0,-1,1
4715,0,-1,0
4715,1,-3,3
4712,-2,-4,0
4712,0,-4,-1
4709,2,-1,-1
4713,0,-1,2
4712,-1,0,0
4713,-2,-2,-1
4716,0,-1,-3
4716,1,-2,-2
4712,-1,1,0
4711,0,2,0
4716,-2,-1,0
4718,0,0,2
4717,0,-1,4
4716,2,-1,1
4715,-1,-2,0
4716,2,-3,1
4716,-3,0,1
4715,-2,-1,1
4713,1,1,-1
4718,-1,-1,0
4716,1,1,-2
4716,-1,2,1
4713,0,-1,3
4715,1,-1,1
4718,-1,1,1
4713,1,-1,-1
4715,3,0,1
4717,-1,-2,1
4712,-2,-1,0
4702,1,-1,0
4712,0,-2,0
4711,1,1,3
4712,1,1,-2
4708,1,-2,-1
4715,0,-1,0
4710,1,-4,-1
4715,4,1,1
4711,-1,0,-2
4712,2,0,-1
4713,1,-3,0
4711,-2,-1,0
4711,1,0,-1
4711,-1,1,0
4715,1,1,1
4716,2,0,-1
4717,0,-2,-1
4716,0,-2,2
4716,1,-3,0
4713,-3,-1,-3
4713,-1,-2,1
4716,2,-2,1
4716,-1,-1,-1
4712,2,-1,2
4715,-1,-2,5
4715,1,0,1
4715,0,0,0
4717,0,4,1
4712,-1,-3,0
4716,0,-2,-2
4716,-3,-2,3
4717,-2,-3,1
4715,2,-1,-2
4717,-2,0,1
4713,-2,-1,1
4712,-2,2,-1
4715,-3,1,0
4709,-1,-1,-3
4715,-2,-2,0
4713,2,-1,-1
4715,2,-2,0
4715,-1,-2,2
4712,1,-1,1
4715,1,-2,1
4718,-3,-2,-1
4718,-2,1,0
4717,0,-1,5
4718,0,-1,0
4719,2,0,-2
4719,-2,-2,-1
4721,1,-3,-1
4717,-4,1,-1
4718,0,-1,1
4718,-2,1,2
4718,1,-2,-1
4716,0,-1,0
4719,-2,-2,0
4718,-1,-3,1
4719,-1,-1,-1
4717,-2,0,0
4720,-1,2,2
4716,-1,0,3
4716,1,-3,-1
4717,0,-3,-4
4716,1,-2,-2
4715,-2,1,-2
4716,-3,-3,3
4717,-1,0,-1
4717,0,-2,2
4717,-2,-2,1
4715,0,0,0
4713,-1,-1,2
4711,0,-3,2
4717,2,0,0
4716,3,-1,-1
4718,1,-1,0
4712,-1,-1,2
4716,-2,-3,-2
4716,-2,-2,-2
4712,5,-2,-2
4711,-1,0,0
4712,-3,-1,3
4715,0,-2,1
4716,1,0,0
4712,-1,2,0
4710,-2,-3,1
4712,-1,-1,1
4715,-1,-2,1
4716,-2,-1,-2
4713,1,1,-1
4715,1,-1,0
4713,0,-1,1
4712,2,1,-2
4713,-1,2,0
4713,0,1,-1
4716,0,-1,-1
4712,0,-2,-3
4713,1,-1,0
4713,1,-2,2
4713,-1,-1,1
4712,-2,-2,-1
4711,0,0,1
4718,0,0,1
4713,-3,-1,-2
4715,0,0,2
4716,0,-1,2
4715,-2,-2,0
4718,1,-2,-1
4715,-1,-2,1
4712,2,-1,0
4712,1,-1,-3
4717,1,0,0
4716,-1,1,1
4715,1,2,3
4715,0,-2,0
4713,-1,-1,-1
4715,0,0,-1
4715,0,-3,-1
4715,1,3,3
4712,-1,-4,-4
4715,-3,-3,2
4719,0,-3,-2
4713,3,-2,-2
4711,-2,1,0
4716,0,0,0
4715,-1,0,0
4713,2,-1,2
4713,2,-3,1
4716,-2,-3,-3
4711,-3,0,0
4715,-2,-2,2
4718,-2,-2,1
4716,1,1,-1
4716,-1,1,2
4713,-1,-2,1
4710,2,-2,0
4712,0,-3,-4
4716,-1,-1,-1
4713,-1,3,2
4711,-2,-4,-1
4715,-1,-5,-2
4717,-2,-1,-2
4715,0,-1,0
4712,0,0,-1
4712,0,0,0
4713,1,-1,2
4715,3,-2,-1
4712,-1,-2,-1
4712,1,-2,1
4713,2,0,-3
4709,0,-4,-1
4710,4,-4,-2
4712,-1,-2,-1
4717,-2,-3,1
4716,-2,-1,-1
4713,1,-2,1
4708,-1,-1,0
4711,-1,-1,0
4710,1,-1,0
4718,1,-1,-1
4716,-2,-2,2
4719,1,2,0
4721,0,-1,2
4718,-2,-3,0
4718,-1,-4,0
4717,0,-3,-2
4715,-2,1,-3
4716,-1,1,0
4715,-3,-1,0
4717,0,0,0
4715,2,-4,5
4716,-1,-3,2
4713,-2,-1,1
4716,0,0,0
4719,-3,-2,1
4716,1,-4,-2
4713,0,-2,-2
4711,2,0,-1
4710,0,0,2
4713,-2,-1,-2
4713,0,-2,-1
4712,2,-1,-3
4712,-1,-1,-2
4713,-1,-1,0
4712,-1,-3,0
4711,1,-3,-1
4710,-1,0,-1
4713,-2,-3,0
4709,1,-4,-2
4715,0,-1,0
4716,-3,1,2
4711,3,0,0
4711,1,-1,3
4711,-3,2,0
4712,0,-1,-2
4712,1,-1,-3
4711,0,1,-1
4709,0,0,-3
4712,0,0,1
4713,0,0,-2
4715,-1,-1,1
4713,-1,-1,1
4715,0,-2,0
4713,-1,-2,-1
4710,-1,-2,0
4712,0,-1,2
4713,-1,-3,2
4717,-2,-1,0
4716,2,0,0
4715,4,1,1
4715,2,0,1
4715,0,-3,-1
4716,0,-3,-1
4717,1,0,1
4717,2,-1,-2
4711,-2,1,1
4712,0,2,1
4719,0,-1,-2
4715,1,0,0
4717,1,0,0
4715,2,1,-2
4716,-1,0,-2
4715,-2,-1,0
4712,0,-2,4
4715,0,-2,-1
4715,-2,2,0
4716,0,-3,-2
4717,0,-2,-1
4713,2,1,-1
4709,1,-2,-1
4710,-3,-3,-3
4711,-3,-1,1
4712,1,-1,0
4715,-1,-2,1
4712,0,3,-1
4713,-2,0,-1
4715,0,-2,0
4713,0,-2,1
4712,-1,-1,-2
4715,1,1,-2
4713,2,0,0
4711,-2,2,0
4715,-2,-1,-1
4712,-1,-1,-1
4712,-2,1,1
4710,-3,2,2
4709,1,-3,1
4711,1,-1,-1
4715,-1,-1,-2
4713,0,0,0
4715,-5,-2,0
4711,2,0,1
4717,-1,-2,1
4712,2,-2,-1
4713,-1,-2,-1
4717,-1,1,2
4716,2,-2,-2
4713,0,-1,0
4712,-2,-3,1
4716,-1,-3,0
4712,2,-1,-1
4716,-1,1,-2
4710,2,-1,1
4712,3,-1,2
4713,-2,-3,1
4715,3,-1,0
4712,3,1,1
4713,0,-2,2
4711,-1,-2,1
4713,1,0,0
4713,3,-1,-2
4711,3,-1,-1
4712,0,-2,-2
4715,3,-1,0
4712,-1,-1,1
4712,2,-3,-2
4711,-2,-3,-2
4710,3,-1,0
4713,-1,-2,-1
4713,-1,-2,0
4713,-1,0,-1
4716,-1,0,-1
4713,-2,-4,-3
4713,-3,-1,2
4709,-1,-3,-1
4716,-5,-3,0
4715,-1,-2,0
4716,2,-1,-1
4716,1,2,1
4715,-1,0,-1
4713,2,-1,-2
4712,-1,-1,0
4711,-2,-3,1
4712,-1,-1,-3
4716,-1,1,-4
4713,-1,-5,0
4713,0,1,-3
4713,2,0,0
4712,1,-2,1
4713,-1,-1,3
4716,-1,-3,-2
4717,-1,0,2
4715,1,-2,-2
4716,-3,-1,1
4713,2,-2,3
4718,0,0,2
4718,2,-1,-7
4712,-3,-1,1
4716,2,0,0
4717,0,0,-1
4712,-2,-3,1
4715,2,-1,-1
4712,-1,-1,2
4709,3,-1,3
4716,0,-2,-1
4717,0,0,-2
4712,0,-1,1
4716,-2,-1,1
4716,1,0,0
4715,0,-3,-3
4715,0,0,-1
4717,1,0,-1
4717,-1,-1,4
4716,0,-1,0
4718,-1,-3,0
4718,0,0,1
4712,-2,1,0
4711,0,-4,-1
4713,0,-2,-3
4710,-1,-1,0
4713,2,-1,-1
4713,1,-2,0
4715,-2,-4,-1
4717,0,-2,1
4716,-1,-2,-4
4713,1,-3,0
4712,2,0,0
4710,2,0,0
4712,1,-4,-2
4712,2,1,1
4709,1,-1,2
4711,2,-1,2
4710,-2,-3,3
4713,1,-4,-2
4713,1,-2,-2
4711,1,2,1
4711,1,2,0
4712,-1,-4,1
4712,3,-1,0
4712,1,-2,-1
4718,2,3,3
4713,1,1,4
4713,1,-2,-1
4713,-2,-1,2
4713,1,0,4
4717,-1,-3,0
4713,0,-1,3
4712,-1,-2,3
4717,1,-1,1
4717,-1,1,0
4712,0,2,1
4713,0,-1,1
4712,0,0,3
4719,0,-2,0
4716,-2,-2,-1
4711,2,-2,1
4712,-1,-1,-1
4718,0,-3,-3
4715,0,1,3
4712,1,0,0
4715,-2,-4,-1
4713,0,-2,0
4717,2,2,-2
4716,-1,1,0
4713,-3,-1,-2
4716,-3,0,-2
4718,1,0,1
4716,2,-1,-2
4715,1,1,1
4712,-2,0,2
4713,0,0,-2
4716,-1,-1,-1
4713,1,-2,0
4717,2,2,3
4715,-1,0,1
4713,0,-3,0
4717,0,-1,1
4716,0,-1,0
4711,0,0,-2
4713,0,-4,0
4711,-1,-2,1
4712,-1,-3,0
4711,0,1,1
4708,-2,1,-2
4712,-1,0,1
4716,-2,-3,0
4711,-2,-3,0
4715,0,-1,1
4712,-1,0,2
4709,-1,-3,0
4709,-1,-2,2
4711,0,-2,1
4711,1,-2,1
4711,-2,1,2
4713,-1,-1,1
4712,2,-1,0
4711,2,-4,1
4709,-1,-1,-3
4711,2,0,-2
4712,0,-1,0
4715,-1,-1,2
4712,2,-7,3
4716,-1,-1,-3
4713,2,-1,-1
4712,-5,-1,-1
4713,0,-3,-1
4718,3,2,-1
4712,0,-2,-2
4709,2,-2,1
4715,-2,-4,2
4713,-2,0,1
4715,-1,2,3
4715,0,1,-3
4710,0,-2,0
4713,-3,1,-2
4713,0,-2,-2
4713,-1,-1,1
4712,0,-2,2
4713,0,-3,-1
4713,0,-1,-1
4713,1,-4,-2
4716,-1,-1,-1
4716,-3,-2,2
4719,-2,1,0
4716,-2,-3,0
4712,0,-3,-1
4713,0,-2,0
4712,-2,1,1
4710,-1,-4,2
4713,-3,-2,0
4712,0,-2,-4
4713,-1,-3,2
4710,0,-3,2
4710,1,1,0
4713,-2,-2,-4
4715,0,-1,-1
4711,0,0,2
4711,-2,-1,-1
4710,0,-5,-1
4716,-1,-2,2
4711,0,-1,0
4711,0,-2,-2
4715,-2,-1,4
4711,-2,-2,3
4711,-2,1,-1
4711,3,-4,-2
4712,1,-1,-1
4715,0,2,5
4715,-3,-1,0
4711,0,-2,2
4715,1,-2,1
4710,-1,1,2
4715,1,0,3
4716,2,-1,0
4716,0,-2,-2
4713,0,0,3
4712,0,1,-1
4710,1,1,2
4711,-1,-5,-2
4709,-1,0,1
4717,0,-1,1
4713,1,0,0
4711,-2,-2,2
4709,1,0,-1
4706,-1,-4,0
4711,-1,-2,0
4713,0,-4,1
4715,1,0,1
4711,1,-1,0
4712,-1,1,1
4709,3,0,3
4709,2,-1,1
4711,1,-1,1
4712,3,-2,0
4713,0,-1,0
4715,1,-3,4
4713,-1,-2,1
4718,-1,-2,0
4718,-1,-2,-2
4716,1,3,1
4713,1,-2,0
4716,0,-3,0
4718,-2,-1,0
4716,-1,-2,-1
4713,-1,0,0
4713,1,-2,0
4715,1,-1,1
4713,-1,0,-1
4718,1,-1,-1
4716,0,-2,1
4713,1,-2,1
4715,-1,0,0
4716,-1,-2,2
4715,0,0,1
4710,2,-4,0
4713,0,-1,-1
4711,-1,-1,1
4713,0,-2,1
4715,-1,-1,0
4712,1,-1,0
4712,3,-2,1
4711,2,-4,-2
4712,2,0,1
4712,0,-2,-1
4712,-1,1,-1
4711,-4,-3,1
4710,-1,-1,-1
4712,-1,2,0
4709,2,0,-1
4709,-1,2,2
4710,0,-2,1
4702,2,-2,0
4710,0,-2,-1
4712,0,-2,-1
4710,-1,2,0
4711,-4,-1,-3
4709,-1,0,2
4709,-3,-2,-1
4711,-1,-1,2
4711,-3,0,-2
4711,-1,-3,-1
4708,-1,-1,4
4707,-1,-1,2
4711,2,-1,3
4712,-2,-3,1
4712,1,-2,0
4709,2,-1,-1
4713,-1,-2,3
4709,-1,-1,-2
4711,0,-2,1
4712,-1,0,0
4710,0,-3,2
4713,0,0,2
4715,0,-2,1
4713,3,-2,2
4715,-2,0,-3
4716,-1,0,-1
4712,-1,1,0
4715,1,-1,1
4712,-2,-4,0
4717,-1,-2,2
4715,2,-3,-1
4712,0,1,1
4713,-2,1,0
4713,1,0,0
4715,-1,-2,-1
4713,2,0,1
4715,1,0,0
4715,-1,0,1
4713,3,0,4
4716,1,-1,1
4716,2,-2,0
4712,0,1,1
4715,1,1,1
4718,-1,-4,-2
4713,0,-1,0
4716,-1,0,-1
4710,0,-2,1
4715,0,0,8
4717,-1,-1,-2
4717,-2,-1,-2
4716,0,-2,-2
4712,-2,1,0
4710,-2,0,0
4712,2,-2,1
4715,0,-3,-1
4709,1,-2,-1
4709,1,-2,-1
4710,-1,-2,0
4711,-4,0,1
4713,-1,-3,2
4715,2,0,0
4711,-1,-2,-1
4713,3,-1,-2
4713,1,1,2
4711,1,1,4
4709,2,-2,1
4709,1,0,0
4715,-2,0,-2
4715,2,-1,0
4711,1,-3,1
4711,-2,-2,-1
4711,0,-1,2
4715,0,-1,-1
4713,-1,-1,0
4712,0,-2,1
4711,1,1,0
4711,0,0,2
4716,-2,-1,1
4717,1,-2,1
4716,-1,-1,3
4711,1,0,1
4711,0,-2,-1
4712,-1,-2,-1
4715,0,-3,1
4712,1,1,1
4716,1,0,2
4716,0,-2,-3
4718,2,0,-1
4717,-1,-3,-2
4717,0,1,1
4712,-1,-1,-2
4712,0,-2,-1
4715,0,1,0
4715,2,-1,2
4712,1,1,-3
4710,1,1,0
4713,-1,1,0
4712,1,0,0
4709,3,-1,-4
4712,2,-4,0
4711,-1,-1,1
4713,1,-4,-1
4712,1,0,-1
4715,-1,-3,1
4710,2,2,2
4711,0,-3,4
4712,0,-3,1
4712,1,-2,-2
4711,1,0,0
4710,2,1,2
4712,0,0,1
4712,-1,0,-2
4716,0,-2,-1
4713,0,1,0
4713,-2,1,1
4715,1,-1,1
4713,4,-3,-1
4711,1,0,-1
4715,0,-5,1
4711,-1,-2,0
4717,-3,-1,0
4716,1,0,4
4712,-1,2,-1
4713,0,-1,1
4712,2,-1,-1
4712,1,-2,-2
4713,2,-2,-2
4710,-2,-2,0
4715,-2,-4,2
4710,0,0,-1
4712,-2,-1,0
4716,0,0,0
4717,1,0,0
4710,-2,0,-1
4711,2,-2,0
4711,2,-3,-1
4712,3,0,-1
4711,3,0,3
4713,0,-1,-1
4713,-2,0,0
4713,1,-2,0
4712,1,0,-1
4712,-1,1,-2
4711,-2,-1,1
4713,-3,-2,2
4709,0,-3,-1
4709,-2,0,1
4709,1,4,-1
4710,0,3,3
4710,-2,-2,2
4710,1,-4,2
4711,3,-2,2
4710,0,1,0
4710,-7,0,2
4708,-2,-1,0
4710,-1,-3,-2
4708,0,-2,1
4711,-2,-3,-1
4708,-2,1,-1
4709,-2,1,-1
4713,2,-2,2
4712,-1,1,-1
4710,0,1,0
4708,-2,-4,-1
4707,-1,-2,1
4710,-2,-2,1
4710,1,1,-2
4711,-1,0,1
4712,-1,-2,-1
4711,-2,-2,-1
4713,-1,-2,1
4711,1,2,-1
4713,-1,0,0
4712,0,-3,0
4715,2,0,0
4711,-1,1,0
4711,1,0,1
4712,-2,0,-1
4716,-1,-2,1
4715,0,0,-3
4713,1,-2,0
4716,-2,0,2
4718,2,-2,0
4720,1,-1,-1
4717,1,-1,2
4717,0,1,2
4716,1,0,0
4712,-3,-4,0
4715,-4,-3,0
4715,-1,-1,-1
4713,2,0,3
4712,2,-1,-3
4711,1,-3,-1
4716,1,-3,-1
4709,0,-2,1
4710,-2,0,0
4710,0,-2,-1
4709,1,-4,2
4709,-1,-2,1
4709,-3,1,0
4710,1,0,1
4706,-2,0,2
4708,0,-2,3
4711,-1,-1,-1
4711,2,-2,0
4709,0,1,1
4709,0,0,-2
4709,1,-2,-2
4711,1,-1,0
4710,3,-3,1
4711,3,0,1
4710,-1,0,0
4711,1,0,0
4713,1,-1,-2
4710,2,-2,-1
4709,-3,2,-2
4713,1,0,2
4712,-1,1,0
4717,0,5,-1
4719,0,2,-1
4713,2,-2,2
4710,3,-1,2
4711,1,0,0
4715,0,-3,1
4715,-1,-1,0
4717,0,0,0
4718,0,-1,-1
4713,-3,-2,3
4713,0,1,1
4713,0,-1,1
4710,1,-2,2
4712,1,0,0
4712,-3,-7,-1
4715,-2,2,-5
4709,-2,0,1
4712,-3,0,2
4711,-4,0,1
4712,2,-1,1
4710,2,1,1
4710,0,-1,1
4712,-1,0,1
4713,0,-3,1
4710,1,-1,0
4709,0,0,-1
4712,0,1,1
4712,0,-2,-2
4710,2,-2,-1
4713,0,-3,1
4708,0,-1,2
4713,-2,3,0
4710,-1,-2,0
4711,-1,-1,-1
4712,-2,-1,0
4710,2,0,-3
4712,-2,-1,-3
4711,0,-4,0
4712,0,-2,-1
4711,2,-2,-1
4707,-1,-3,1
4712,-3,-2,2
4711,-2,-1,1
4710,-1,-3,1
4709,2,-1,-1
4712,0,0,2
4711,-3,-1,0
4712,-1,-3,2
4710,2,0,0
